epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,36952.4,2.74048,2.49122,1.22535,0.57807,0.32744,0.29432,0.09877,2.61702,2.79965,1.23757,0.0015644,0.0015644,0.0015644
24,38560.7,2.75533,2.4998,1.24002,0.52801,0.35665,0.29996,0.10239,2.6179,2.73514,1.24212,0.0015446,0.0015446,0.0015446
25,40169,2.7355,2.46646,1.2315,0.52111,0.32437,0.28616,0.09601,2.60653,2.76984,1.2267,0.0015248,0.0015248,0.0015248
26,41773,2.72602,2.43279,1.22476,0.45257,0.30976,0.26486,0.09235,2.60534,2.81511,1.21829,0.001505,0.001505,0.001505
27,43376.9,2.73245,2.46212,1.23395,0.51617,0.32129,0.2675,0.09251,2.58604,2.7899,1.2165,0.0014852,0.0014852,0.0014852
28,44981,2.73225,2.45946,1.22971,0.47978,0.34358,0.25269,0.08715,2.60313,2.85978,1.23514,0.0014654,0.0014654,0.0014654
29,46584.4,2.6981,2.39877,1.22661,0.59426,0.31899,0.29272,0.10091,2.59218,2.74914,1.23375,0.0014456,0.0014456,0.0014456
30,48189.1,2.69055,2.37434,1.21935,0.56343,0.34743,0.30577,0.10718,2.55215,2.64865,1.20049,0.0014258,0.0014258,0.0014258
31,49797.1,2.65595,2.34948,1.20438,0.61066,0.36741,0.32688,0.11275,2.57833,2.70185,1.21694,0.001406,0.001406,0.001406
32,51405,2.6689,2.34824,1.20343,0.54612,0.3359,0.28809,0.0984,2.56525,2.71191,1.21003,0.0013862,0.0013862,0.0013862
33,53008.6,2.67551,2.33798,1.2148,0.50709,0.33765,0.29093,0.09975,2.58324,2.6976,1.21347,0.0013664,0.0013664,0.0013664
34,54611.8,2.6563,2.32415,1.21073,0.57019,0.34435,0.3214,0.11572,2.57329,2.61949,1.22088,0.0013466,0.0013466,0.0013466
35,56220.4,2.66749,2.33254,1.21559,0.61884,0.34069,0.3286,0.11199,2.59855,2.59559,1.24146,0.0013268,0.0013268,0.0013268
36,57823.6,2.65978,2.27361,1.20054,0.6029,0.3628,0.34487,0.12052,2.54995,2.6149,1.21352,0.001307,0.001307,0.001307
37,59432.3,2.64698,2.28289,1.19988,0.63786,0.36741,0.34143,0.11934,2.59692,2.61247,1.23546,0.0012872,0.0012872,0.0012872
38,61036.1,2.6341,2.2748,1.20033,0.67299,0.34743,0.34098,0.12072,2.60148,2.57651,1.24096,0.0012674,0.0012674,0.0012674
39,62644.7,2.65149,2.27493,1.19331,0.64634,0.38278,0.3588,0.12533,2.56121,2.53871,1.22782,0.0012476,0.0012476,0.0012476
40,64252.6,2.63686,2.29385,1.20396,0.55798,0.36587,0.31964,0.10831,2.59757,2.58725,1.22845,0.0012278,0.0012278,0.0012278
41,65856.3,2.61637,2.25088,1.1888,0.59937,0.37817,0.33886,0.1191,2.5593,2.54607,1.22364,0.001208,0.001208,0.001208
42,67460.1,2.61514,2.25947,1.19965,0.59166,0.37202,0.34554,0.12275,2.56757,2.5448,1.23484,0.0011882,0.0011882,0.0011882
43,69064.1,2.55886,2.18914,1.1795,0.55376,0.37125,0.33592,0.12011,2.5496,2.58848,1.21425,0.0011684,0.0011684,0.0011684
44,70668.2,2.59864,2.22841,1.1875,0.58754,0.35742,0.3302,0.11464,2.56183,2.52431,1.22232,0.0011486,0.0011486,0.0011486
45,72271.6,2.601,2.22326,1.18883,0.59745,0.36505,0.33522,0.11398,2.54099,2.51191,1.215,0.0011288,0.0011288,0.0011288
46,73875.3,2.5893,2.23715,1.18981,0.63856,0.39201,0.35197,0.11597,2.57709,2.49509,1.23286,0.001109,0.001109,0.001109
47,75478.9,2.57815,2.18109,1.18175,0.61068,0.39277,0.35011,0.12649,2.53212,2.51287,1.22269,0.0010892,0.0010892,0.0010892
48,77086.9,2.56912,2.19968,1.17286,0.6027,0.37971,0.34412,0.12393,2.53549,2.50888,1.22237,0.0010694,0.0010694,0.0010694
49,78690.9,2.56072,2.14857,1.18272,0.57171,0.37202,0.33125,0.11265,2.54233,2.52375,1.22051,0.0010496,0.0010496,0.0010496
50,80294.5,2.56621,2.15339,1.1769,0.58487,0.36357,0.33929,0.11509,2.55857,2.4522,1.23391,0.0010298,0.0010298,0.0010298
51,81898.8,2.5582,2.16264,1.16971,0.64422,0.37663,0.35946,0.12488,2.57713,2.46356,1.24198,0.00101,0.00101,0.00101
52,83502.5,2.53271,2.14673,1.16393,0.64318,0.39892,0.37712,0.13119,2.53192,2.44016,1.2217,0.0009902,0.0009902,0.0009902
53,85111.2,2.52394,2.11804,1.16739,0.62224,0.38586,0.3513,0.12346,2.56221,2.45766,1.23343,0.0009704,0.0009704,0.0009704
54,86715.8,2.54572,2.12489,1.17352,0.6083,0.37721,0.34014,0.11923,2.54494,2.46838,1.22119,0.0009506,0.0009506,0.0009506
55,88320.2,2.53956,2.09889,1.17313,0.64678,0.39124,0.3574,0.12802,2.55235,2.42141,1.22632,0.0009308,0.0009308,0.0009308
56,89924.1,2.51817,2.10967,1.16089,0.63531,0.39585,0.36345,0.1242,2.54988,2.47275,1.22625,0.000911,0.000911,0.000911
57,91527.9,2.53438,2.1156,1.16234,0.63489,0.37971,0.35409,0.12372,2.5361,2.43071,1.21321,0.0008912,0.0008912,0.0008912
58,93132,2.50373,2.07147,1.16412,0.60892,0.37938,0.34514,0.12195,2.5405,2.48507,1.2293,0.0008714,0.0008714,0.0008714
59,94735.9,2.52149,2.09525,1.16158,0.61077,0.37873,0.35107,0.12345,2.54586,2.45168,1.21625,0.0008516,0.0008516,0.0008516
60,96341.2,2.50653,2.08409,1.169,0.62215,0.38663,0.3624,0.12986,2.5231,2.41325,1.22314,0.0008318,0.0008318,0.0008318
61,97944.9,2.5189,2.0808,1.16196,0.61626,0.39277,0.3542,0.12465,2.53324,2.40628,1.23323,0.000812,0.000812,0.000812
62,99549.4,2.48414,2.06181,1.15075,0.60835,0.39639,0.36876,0.12924,2.53588,2.4121,1.22665,0.0007922,0.0007922,0.0007922
63,101154,2.50088,2.04491,1.17493,0.60442,0.38586,0.34848,0.12287,2.5305,2.44075,1.22388,0.0007724,0.0007724,0.0007724
64,102758,2.48207,2.02655,1.1568,0.65517,0.38509,0.37924,0.1307,2.53504,2.39116,1.21979,0.0007526,0.0007526,0.0007526
65,104362,2.48383,2.01674,1.1576,0.61082,0.40123,0.37215,0.12563,2.5319,2.41972,1.22546,0.0007328,0.0007328,0.0007328
66,105966,2.47709,2.03237,1.15882,0.63625,0.39816,0.38608,0.1315,2.53244,2.39893,1.21496,0.000713,0.000713,0.000713
67,107574,2.48533,2.0274,1.14924,0.63018,0.4008,0.37301,0.12842,2.51867,2.37433,1.2276,0.0006932,0.0006932,0.0006932
68,109177,2.45219,2.00789,1.14386,0.66137,0.39892,0.38252,0.13189,2.52512,2.40122,1.20773,0.0006734,0.0006734,0.0006734
69,110785,2.44247,1.99527,1.15403,0.64616,0.41199,0.38155,0.13432,2.53574,2.35526,1.22315,0.0006536,0.0006536,0.0006536
70,112393,2.4489,1.98418,1.14279,0.63679,0.41506,0.38212,0.13452,2.53536,2.369,1.22516,0.0006338,0.0006338,0.0006338
71,114002,2.42356,1.98226,1.12967,0.65176,0.41583,0.3901,0.13402,2.51496,2.36453,1.20481,0.000614,0.000614,0.000614
72,115606,2.44451,1.9713,1.14946,0.67604,0.40902,0.38965,0.13239,2.52462,2.35782,1.20849,0.0005942,0.0005942,0.0005942
73,117211,2.43478,1.95016,1.14038,0.66511,0.40507,0.38895,0.13699,2.53078,2.38295,1.21372,0.0005744,0.0005744,0.0005744
74,118819,2.43363,1.95037,1.14068,0.66002,0.41737,0.39939,0.14131,2.53839,2.35069,1.22121,0.0005546,0.0005546,0.0005546
75,120427,2.418,1.94552,1.13305,0.62102,0.40682,0.38509,0.13866,2.52915,2.34958,1.20969,0.0005348,0.0005348,0.0005348
76,122031,2.43892,1.98297,1.14084,0.64305,0.40815,0.39477,0.14001,2.51807,2.34267,1.20631,0.000515,0.000515,0.000515
77,123636,2.40933,1.93613,1.13832,0.67045,0.41814,0.39543,0.14009,2.52291,2.32527,1.21672,0.0004952,0.0004952,0.0004952
78,125239,2.43069,1.93007,1.1404,0.65985,0.42275,0.39841,0.1398,2.51156,2.3241,1.20816,0.0004754,0.0004754,0.0004754
79,126844,2.42664,1.93617,1.14732,0.65953,0.402,0.39074,0.13709,2.5212,2.32448,1.21324,0.0004556,0.0004556,0.0004556
80,128447,2.39666,1.94499,1.13467,0.62994,0.39508,0.37992,0.13582,2.51353,2.34896,1.21231,0.0004358,0.0004358,0.0004358
81,130051,2.3809,1.88408,1.13477,0.63549,0.39585,0.37803,0.13384,2.52597,2.34975,1.21653,0.000416,0.000416,0.000416
82,131655,2.37396,1.88719,1.12607,0.64486,0.40195,0.39169,0.14008,2.52404,2.31109,1.21752,0.0003962,0.0003962,0.0003962
83,133259,2.38707,1.8773,1.12362,0.6475,0.4043,0.39357,0.13966,2.5273,2.30901,1.21984,0.0003764,0.0003764,0.0003764
84,134863,2.38455,1.88993,1.12867,0.65149,0.40892,0.39893,0.1394,2.51867,2.29559,1.21542,0.0003566,0.0003566,0.0003566
85,136467,2.38264,1.91142,1.13306,0.63504,0.41276,0.39476,0.13753,2.53102,2.29618,1.22481,0.0003368,0.0003368,0.0003368
86,138071,2.37307,1.903,1.12604,0.65024,0.40892,0.39427,0.1365,2.53912,2.28739,1.22965,0.000317,0.000317,0.000317
87,139675,2.37186,1.85039,1.12754,0.62902,0.4143,0.39233,0.13566,2.53727,2.28579,1.23081,0.0002972,0.0002972,0.0002972
88,141278,2.37625,1.85739,1.12285,0.62744,0.40738,0.38651,0.135,2.52943,2.32248,1.2233,0.0002774,0.0002774,0.0002774
89,142882,2.37211,1.88826,1.13448,0.66236,0.40046,0.38387,0.1341,2.51778,2.31203,1.21899,0.0002576,0.0002576,0.0002576
90,144486,2.35138,1.8426,1.12252,0.64236,0.40815,0.38887,0.13536,2.53596,2.29741,1.22505,0.0002378,0.0002378,0.0002378
91,146091,2.34415,1.89323,1.14802,0.66692,0.40354,0.38919,0.13487,2.5443,2.30071,1.2204,0.000218,0.000218,0.000218
92,147696,2.33304,1.87075,1.13091,0.66314,0.40277,0.38808,0.13179,2.54077,2.31417,1.21982,0.0001982,0.0001982,0.0001982
93,149300,2.33086,1.84917,1.1391,0.66259,0.40754,0.39203,0.13417,2.53552,2.30722,1.22132,0.0001784,0.0001784,0.0001784
94,150906,2.31809,1.85506,1.13654,0.65633,0.40815,0.39295,0.13616,2.52534,2.30481,1.21975,0.0001586,0.0001586,0.0001586
95,152511,2.31752,1.84148,1.13144,0.64832,0.41045,0.39458,0.1379,2.52353,2.3169,1.22096,0.0001388,0.0001388,0.0001388
96,154116,2.28405,1.81457,1.12157,0.64474,0.41012,0.3948,0.13647,2.53174,2.32828,1.22248,0.000119,0.000119,0.000119
97,155721,2.30457,1.84041,1.13556,0.63717,0.40584,0.38485,0.13367,2.53614,2.334,1.22726,9.92e-05,9.92e-05,9.92e-05
98,157327,2.30379,1.8432,1.13189,0.644,0.40661,0.38735,0.13395,2.53291,2.32419,1.22427,7.94e-05,7.94e-05,7.94e-05
99,158932,2.28874,1.81219,1.12998,0.65514,0.40815,0.38993,0.13416,2.53233,2.32394,1.22388,5.96e-05,5.96e-05,5.96e-05
100,160537,2.30261,1.82732,1.12743,0.65196,0.40892,0.39158,0.13367,2.53005,2.3214,1.22313,3.98e-05,3.98e-05,3.98e-05
