epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,2228.25,2.20249,1.463,1.11515,0.68789,0.42698,0.41763,0.13695,2.44339,1.76348,1.23898,0.0009704,0.0009704,0.0009704
54,2270.29,2.20058,1.46568,1.10933,0.68512,0.41814,0.41126,0.13897,2.43899,1.77754,1.25042,0.0009506,0.0009506,0.0009506
55,2311.69,2.19046,1.44956,1.10468,0.70826,0.4362,0.42045,0.14569,2.40805,1.75327,1.24006,0.0009308,0.0009308,0.0009308
56,2353.42,2.19429,1.45836,1.10382,0.66807,0.44632,0.41426,0.13937,2.44672,1.74106,1.24707,0.000911,0.000911,0.000911
57,2394.94,2.18995,1.45613,1.10748,0.69295,0.44197,0.41616,0.13996,2.46265,1.71815,1.25869,0.0008912,0.0008912,0.0008912
58,2436.54,2.18736,1.4359,1.10369,0.66141,0.45004,0.42001,0.14347,2.41731,1.73301,1.23359,0.0008714,0.0008714,0.0008714
59,2478,2.17801,1.44088,1.09679,0.62986,0.44472,0.40124,0.13581,2.44628,1.7504,1.24237,0.0008516,0.0008516,0.0008516
60,2519.43,2.17456,1.42655,1.10197,0.69327,0.43433,0.41081,0.13926,2.45802,1.71038,1.25644,0.0008318,0.0008318,0.0008318
61,2561.07,2.16678,1.41167,1.10193,0.68304,0.45234,0.42147,0.14187,2.43156,1.74912,1.24689,0.000812,0.000812,0.000812
62,2602.78,2.16472,1.42958,1.09887,0.68762,0.43236,0.41097,0.13969,2.45231,1.74806,1.24942,0.0007922,0.0007922,0.0007922
63,2644.35,2.13666,1.39519,1.08771,0.65603,0.43612,0.41161,0.142,2.42723,1.75239,1.24623,0.0007724,0.0007724,0.0007724
64,2685.89,2.14692,1.40594,1.09664,0.70037,0.44827,0.43431,0.14747,2.44634,1.68513,1.25407,0.0007526,0.0007526,0.0007526
65,2727.72,2.14298,1.39844,1.08714,0.68924,0.43812,0.41748,0.1424,2.45293,1.71206,1.24672,0.0007328,0.0007328,0.0007328
66,2769.07,2.13133,1.38897,1.09419,0.71875,0.43044,0.42011,0.14139,2.43726,1.7033,1.2531,0.000713,0.000713,0.000713
67,2810.38,2.12584,1.38644,1.08903,0.69536,0.45388,0.4319,0.14746,2.43746,1.67296,1.24504,0.0006932,0.0006932,0.0006932
68,2851.8,2.11999,1.37905,1.08474,0.65961,0.4558,0.42275,0.14453,2.44263,1.73702,1.256,0.0006734,0.0006734,0.0006734
69,2893.5,2.10898,1.37387,1.08056,0.68584,0.45273,0.42844,0.14431,2.44563,1.69228,1.25073,0.0006536,0.0006536,0.0006536
70,2934.89,2.1084,1.36581,1.08549,0.68189,0.43662,0.41619,0.14312,2.46954,1.72049,1.26052,0.0006338,0.0006338,0.0006338
71,2976.21,2.1325,1.38011,1.07762,0.6981,0.44158,0.42186,0.14134,2.43921,1.75022,1.24462,0.000614,0.000614,0.000614
72,3017.61,2.11565,1.36288,1.08291,0.64215,0.46069,0.43308,0.14542,2.44133,1.7106,1.24297,0.0005942,0.0005942,0.0005942
73,3059.11,2.09389,1.34963,1.07236,0.6903,0.45657,0.42888,0.14814,2.46881,1.67162,1.25802,0.0005744,0.0005744,0.0005744
74,3100.82,2.10067,1.35018,1.07639,0.67778,0.46925,0.42938,0.14748,2.47794,1.69154,1.26242,0.0005546,0.0005546,0.0005546
75,3142.24,2.08676,1.35528,1.0733,0.66963,0.46349,0.4365,0.15168,2.43092,1.673,1.24513,0.0005348,0.0005348,0.0005348
76,3183.88,2.07482,1.33258,1.0688,0.63865,0.45503,0.42278,0.14457,2.46864,1.68851,1.25956,0.000515,0.000515,0.000515
77,3225.48,2.09609,1.34077,1.07443,0.69499,0.45274,0.43435,0.14785,2.48921,1.66509,1.26796,0.0004952,0.0004952,0.0004952
78,3267.04,2.08319,1.34049,1.07032,0.67685,0.45722,0.43407,0.14736,2.47974,1.66853,1.25954,0.0004754,0.0004754,0.0004754
79,3308.73,2.08101,1.34318,1.06864,0.67303,0.45811,0.42631,0.14332,2.48154,1.67658,1.26219,0.0004556,0.0004556,0.0004556
80,3350.39,2.06104,1.32452,1.0612,0.67904,0.46021,0.42324,0.14128,2.49195,1.68626,1.26206,0.0004358,0.0004358,0.0004358
81,3393.05,2.06743,1.32482,1.06308,0.68136,0.46042,0.43225,0.14523,2.50167,1.66862,1.26768,0.000416,0.000416,0.000416
82,3434.67,2.0605,1.30689,1.05803,0.6757,0.45388,0.42955,0.14569,2.49044,1.68539,1.26827,0.0003962,0.0003962,0.0003962
83,3476.26,2.05926,1.311,1.06013,0.69442,0.45119,0.43328,0.14393,2.48772,1.67787,1.26664,0.0003764,0.0003764,0.0003764
84,3517.91,2.05945,1.31776,1.06571,0.70643,0.45965,0.4357,0.14758,2.48106,1.65096,1.25961,0.0003566,0.0003566,0.0003566
85,3559.45,2.04631,1.29251,1.05737,0.70012,0.46656,0.44111,0.14863,2.47394,1.64756,1.26118,0.0003368,0.0003368,0.0003368
86,3601.03,2.03999,1.2901,1.05882,0.69261,0.46656,0.43176,0.14753,2.47196,1.64341,1.26237,0.000317,0.000317,0.000317
87,3642.66,2.03107,1.29692,1.05055,0.6958,0.46349,0.4342,0.14589,2.48735,1.6641,1.26914,0.0002972,0.0002972,0.0002972
88,3684.36,2.03279,1.28383,1.05158,0.68556,0.46695,0.42852,0.14484,2.48972,1.64478,1.26727,0.0002774,0.0002774,0.0002774
89,3725.82,2.01452,1.2744,1.04927,0.6904,0.45696,0.43016,0.14831,2.49133,1.64111,1.27119,0.0002576,0.0002576,0.0002576
90,3767.37,2.01327,1.2779,1.04517,0.68758,0.45675,0.43292,0.14954,2.47783,1.64425,1.26721,0.0002378,0.0002378,0.0002378
91,3811.47,2.03191,1.29956,1.11559,0.64865,0.45196,0.41913,0.14153,2.49191,1.71266,1.27138,0.000218,0.000218,0.000218
92,3853.11,1.97989,1.24314,1.10094,0.64712,0.44965,0.40311,0.13829,2.49397,1.72107,1.27208,0.0001982,0.0001982,0.0001982
93,3894.77,1.97642,1.22884,1.09472,0.63537,0.44466,0.39846,0.13583,2.4978,1.73611,1.27714,0.0001784,0.0001784,0.0001784
94,3936.24,1.95963,1.21648,1.0959,0.61985,0.45004,0.39981,0.13667,2.50497,1.74252,1.27949,0.0001586,0.0001586,0.0001586
95,3977.82,1.94626,1.21135,1.09216,0.63071,0.45814,0.4066,0.13682,2.505,1.72935,1.28095,0.0001388,0.0001388,0.0001388
96,4019.43,1.94731,1.21308,1.08725,0.61333,0.45841,0.39342,0.13323,2.5028,1.73783,1.27788,0.000119,0.000119,0.000119
97,4060.95,1.93634,1.20021,1.08506,0.6395,0.45926,0.40331,0.13575,2.50526,1.71768,1.27656,9.92e-05,9.92e-05,9.92e-05
98,4102.42,1.92604,1.2008,1.08591,0.64197,0.45888,0.40283,0.13567,2.50825,1.70532,1.27945,7.94e-05,7.94e-05,7.94e-05
99,4143.99,1.92987,1.19821,1.08487,0.63171,0.4535,0.3975,0.13485,2.50906,1.71008,1.27965,5.96e-05,5.96e-05,5.96e-05
100,4185.46,1.92146,1.1877,1.07921,0.63664,0.45503,0.39915,0.13473,2.51024,1.70801,1.28124,3.98e-05,3.98e-05,3.98e-05
