epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,516.067,2.48664,1.90464,1.21123,0.5541,0.30208,0.29402,0.09687,2.62509,2.51368,1.32155,0.0017228,0.0017228,0.0017228
16,548.592,2.47362,1.89394,1.20474,0.64461,0.34993,0.32276,0.10654,2.64557,2.6353,1.32042,0.001703,0.001703,0.001703
17,581.947,2.46694,1.84812,1.20599,0.46109,0.34589,0.29724,0.09186,2.64591,2.7677,1.3157,0.0016832,0.0016832,0.0016832
18,614.434,2.42846,1.84031,1.20732,0.63277,0.38355,0.36132,0.12152,2.59307,2.45025,1.29178,0.0016634,0.0016634,0.0016634
19,647.585,2.43232,1.8091,1.20401,0.65812,0.37202,0.36948,0.11897,2.65831,2.34773,1.32984,0.0016436,0.0016436,0.0016436
20,680.084,2.42474,1.77113,1.19632,0.6748,0.38586,0.35768,0.12281,2.65066,2.31841,1.32601,0.0016238,0.0016238,0.0016238
21,713.295,2.39611,1.76781,1.1871,0.66395,0.3897,0.37403,0.12733,2.57786,2.24846,1.28816,0.001604,0.001604,0.001604
22,746.44,2.40913,1.77111,1.18771,0.56529,0.40738,0.34972,0.11355,2.62464,2.42177,1.31577,0.0015842,0.0015842,0.0015842
23,778.971,2.40173,1.76119,1.18084,0.57688,0.36203,0.30418,0.10716,2.62112,2.25188,1.31307,0.0015644,0.0015644,0.0015644
24,811.509,2.38104,1.74162,1.17804,0.65733,0.38189,0.37291,0.12807,2.56188,2.35937,1.27634,0.0015446,0.0015446,0.0015446
25,844.723,2.3772,1.73404,1.17558,0.63176,0.38639,0.37264,0.12776,2.54225,2.24259,1.27089,0.0015248,0.0015248,0.0015248
26,877.196,2.36363,1.70486,1.17474,0.60536,0.37971,0.34699,0.10608,2.65076,2.32666,1.3115,0.001505,0.001505,0.001505
27,909.678,2.37582,1.71452,1.17581,0.61275,0.38663,0.33352,0.11681,2.56475,2.14384,1.29233,0.0014852,0.0014852,0.0014852
28,942.128,2.36157,1.70751,1.17969,0.58333,0.39384,0.34602,0.11643,2.52152,2.3321,1.27715,0.0014654,0.0014654,0.0014654
29,974.517,2.3202,1.66257,1.16151,0.66612,0.4143,0.38146,0.12757,2.52296,2.13295,1.25783,0.0014456,0.0014456,0.0014456
30,1006.95,2.32407,1.69317,1.15885,0.60588,0.41276,0.36829,0.12576,2.56742,2.15217,1.29395,0.0014258,0.0014258,0.0014258
31,1039.42,2.31395,1.64697,1.15125,0.63327,0.39277,0.36407,0.11953,2.60312,2.29521,1.3009,0.001406,0.001406,0.001406
32,1071.75,2.34328,1.66409,1.17113,0.65219,0.40213,0.38245,0.12887,2.55126,2.1318,1.29115,0.0013862,0.0013862,0.0013862
33,1105.09,2.29769,1.6272,1.15188,0.58694,0.42813,0.35237,0.12237,2.53929,2.36185,1.27704,0.0013664,0.0013664,0.0013664
34,1137.74,2.30203,1.63277,1.15255,0.64616,0.40815,0.37583,0.11906,2.56967,2.20842,1.28764,0.0013466,0.0013466,0.0013466
35,1170.22,2.29539,1.60589,1.13901,0.63595,0.42431,0.37849,0.123,2.52601,2.16921,1.28011,0.0013268,0.0013268,0.0013268
36,1202.76,2.26016,1.58785,1.15096,0.59484,0.40061,0.33361,0.10909,2.58319,2.31455,1.31479,0.001307,0.001307,0.001307
37,1235.18,2.27069,1.57789,1.13825,0.5595,0.4198,0.34028,0.12074,2.52296,2.23235,1.27493,0.0012872,0.0012872,0.0012872
38,1267.53,2.27389,1.59426,1.14327,0.61264,0.42121,0.39373,0.13437,2.53492,2.14495,1.28354,0.0012674,0.0012674,0.0012674
39,1300.62,2.26673,1.57652,1.14079,0.62426,0.40123,0.36837,0.12941,2.5646,2.17356,1.28013,0.0012476,0.0012476,0.0012476
40,1333.06,2.26012,1.53905,1.14061,0.66012,0.41814,0.39433,0.13213,2.55423,2.0172,1.29263,0.0012278,0.0012278,0.0012278
41,1365.53,2.24219,1.5547,1.13428,0.5311,0.40892,0.3533,0.11762,2.56323,2.30307,1.27801,0.001208,0.001208,0.001208
42,1397.99,2.22176,1.53368,1.13969,0.65027,0.42352,0.36671,0.11768,2.58777,2.1521,1.28987,0.0011882,0.0011882,0.0011882
43,1430.39,2.2207,1.53186,1.13467,0.6229,0.42915,0.37557,0.12898,2.56264,2.14025,1.28978,0.0011684,0.0011684,0.0011684
44,1462.81,2.2319,1.53706,1.12017,0.66491,0.41045,0.38836,0.13397,2.54768,2.08088,1.27636,0.0011486,0.0011486,0.0011486
45,1495.42,2.20856,1.51643,1.13027,0.62017,0.40738,0.36558,0.1248,2.5724,2.18272,1.29704,0.0011288,0.0011288,0.0011288
46,1527.95,2.20869,1.52691,1.12336,0.63603,0.43736,0.41085,0.13999,2.52264,2.01781,1.28959,0.001109,0.001109,0.001109
47,1561.04,2.21762,1.51967,1.13584,0.61593,0.4043,0.34605,0.11796,2.61221,2.13906,1.31822,0.0010892,0.0010892,0.0010892
48,1593.42,2.19598,1.48659,1.12943,0.61875,0.41291,0.37274,0.12964,2.54693,2.10435,1.30727,0.0010694,0.0010694,0.0010694
49,1625.92,2.17476,1.4921,1.1245,0.59164,0.38866,0.3617,0.12641,2.56608,2.17584,1.29235,0.0010496,0.0010496,0.0010496
50,1658.28,2.16586,1.48521,1.11026,0.5874,0.43274,0.38269,0.12584,2.53541,2.12468,1.27573,0.0010298,0.0010298,0.0010298
51,1690.78,2.16894,1.48628,1.10949,0.61909,0.41122,0.35884,0.12544,2.51907,2.11735,1.301,0.00101,0.00101,0.00101
52,1723.18,2.16866,1.44883,1.11467,0.62515,0.40584,0.36778,0.1219,2.55925,2.04628,1.29088,0.0009902,0.0009902,0.0009902
53,1755.64,2.16387,1.4768,1.10147,0.62356,0.43428,0.3974,0.1309,2.53175,2.08302,1.27556,0.0009704,0.0009704,0.0009704
54,1788.03,2.14735,1.44156,1.10798,0.65263,0.42167,0.4052,0.1355,2.53031,2.08602,1.28509,0.0009506,0.0009506,0.0009506
55,1820.4,2.13967,1.4588,1.10667,0.65352,0.42044,0.38688,0.12462,2.5715,2.07887,1.30363,0.0009308,0.0009308,0.0009308
56,1852.82,2.13675,1.4423,1.10663,0.60903,0.41122,0.3773,0.12831,2.55127,2.08441,1.28737,0.000911,0.000911,0.000911
57,1885.22,2.13778,1.44363,1.10356,0.62245,0.44479,0.40476,0.13593,2.56522,2.02367,1.29182,0.0008912,0.0008912,0.0008912
58,1917.6,2.12484,1.43013,1.10932,0.57989,0.42275,0.37983,0.12867,2.5882,2.03651,1.30746,0.0008714,0.0008714,0.0008714
59,1949.97,2.11319,1.41483,1.0952,0.57214,0.41814,0.34342,0.11933,2.59048,2.13501,1.31491,0.0008516,0.0008516,0.0008516
60,1982.35,2.09485,1.42467,1.09109,0.62185,0.40738,0.37017,0.12907,2.54927,1.98801,1.29289,0.0008318,0.0008318,0.0008318
61,2014.7,2.09007,1.3932,1.08816,0.67557,0.44496,0.40674,0.13627,2.5408,2.02172,1.27094,0.000812,0.000812,0.000812
62,2047.05,2.09191,1.39526,1.09397,0.60497,0.43812,0.38533,0.12643,2.5659,2.07666,1.30333,0.0007922,0.0007922,0.0007922
63,2079.37,2.0714,1.37967,1.09152,0.61756,0.43442,0.39286,0.13329,2.56036,2.01015,1.31127,0.0007724,0.0007724,0.0007724
64,2111.7,2.09031,1.37427,1.08927,0.60486,0.43181,0.3833,0.13084,2.5587,2.05762,1.30898,0.0007526,0.0007526,0.0007526
65,2144.03,2.06895,1.39221,1.09025,0.62988,0.4199,0.39856,0.13568,2.55192,2.04915,1.29587,0.0007328,0.0007328,0.0007328
66,2176.35,2.0499,1.357,1.08659,0.67579,0.40584,0.40461,0.13094,2.56926,2.01952,1.31244,0.000713,0.000713,0.000713
67,2208.7,2.05443,1.37419,1.07531,0.68214,0.41353,0.40713,0.13424,2.57759,2.04251,1.3188,0.0006932,0.0006932,0.0006932
68,2241.03,2.02333,1.34202,1.07564,0.60008,0.40584,0.38179,0.13093,2.54159,2.06229,1.30373,0.0006734,0.0006734,0.0006734
69,2273.38,2.04384,1.35576,1.08091,0.61555,0.41891,0.38398,0.12538,2.6118,2.07354,1.33162,0.0006536,0.0006536,0.0006536
70,2305.67,2.02415,1.32712,1.07656,0.60388,0.43274,0.40164,0.13774,2.57976,1.98225,1.31654,0.0006338,0.0006338,0.0006338
71,2338.06,2.016,1.34875,1.07156,0.60572,0.42864,0.3833,0.12818,2.6083,1.99278,1.32819,0.000614,0.000614,0.000614
72,2370.38,2.00552,1.32141,1.07469,0.645,0.43121,0.40907,0.14066,2.57918,2.00894,1.3197,0.0005942,0.0005942,0.0005942
73,2403.42,2.02889,1.33815,1.07331,0.65215,0.43198,0.41708,0.14118,2.60083,1.99286,1.33418,0.0005744,0.0005744,0.0005744
74,2436.52,2.00227,1.32519,1.06788,0.65428,0.42659,0.41524,0.13647,2.61317,1.96165,1.3322,0.0005546,0.0005546,0.0005546
75,2468.91,2.00821,1.32043,1.0736,0.61396,0.42663,0.39477,0.13378,2.60099,1.99575,1.33077,0.0005348,0.0005348,0.0005348
76,2501.23,1.99413,1.31456,1.06545,0.60185,0.42583,0.38239,0.12492,2.62158,1.98861,1.33328,0.000515,0.000515,0.000515
77,2533.5,2.0052,1.31227,1.06326,0.60315,0.41891,0.3781,0.127,2.6114,1.98477,1.33262,0.0004952,0.0004952,0.0004952
78,2565.92,1.98613,1.30875,1.05796,0.60377,0.44043,0.40745,0.13623,2.60024,2.02779,1.33516,0.0004754,0.0004754,0.0004754
79,2598.28,1.96666,1.29623,1.05525,0.62377,0.42436,0.3977,0.12827,2.60252,2.00376,1.32895,0.0004556,0.0004556,0.0004556
80,2630.63,1.95742,1.2919,1.05901,0.59075,0.44048,0.38532,0.13167,2.59722,1.98848,1.32938,0.0004358,0.0004358,0.0004358
81,2662.93,1.95962,1.27468,1.04706,0.59991,0.43889,0.38865,0.13172,2.59704,2.01363,1.33591,0.000416,0.000416,0.000416
82,2695.14,1.94436,1.2488,1.05795,0.59396,0.43659,0.37759,0.12981,2.61236,2.00723,1.33598,0.0003962,0.0003962,0.0003962
83,2727.44,1.95287,1.27672,1.0471,0.58932,0.43788,0.37637,0.12476,2.61943,1.97275,1.34882,0.0003764,0.0003764,0.0003764
84,2759.71,1.93356,1.25264,1.04741,0.56819,0.45503,0.37967,0.13072,2.57896,2.01244,1.33254,0.0003566,0.0003566,0.0003566
85,2792.01,1.94338,1.27349,1.05056,0.58231,0.43044,0.37904,0.12375,2.62026,2.01399,1.34805,0.0003368,0.0003368,0.0003368
86,2824.26,1.91332,1.25948,1.03839,0.61679,0.43301,0.39869,0.13175,2.61935,1.97957,1.34987,0.000317,0.000317,0.000317
87,2856.72,1.92937,1.26505,1.04606,0.56331,0.44519,0.38398,0.12906,2.59383,2.03405,1.3434,0.0002972,0.0002972,0.0002972
88,2889.03,1.92652,1.25507,1.04585,0.56348,0.42506,0.35738,0.11987,2.60984,2.05443,1.3429,0.0002774,0.0002774,0.0002774
89,2921.4,1.90048,1.23875,1.03465,0.56465,0.43966,0.36802,0.1226,2.60064,2.04043,1.33581,0.0002576,0.0002576,0.0002576
90,2953.73,1.89507,1.21956,1.03314,0.57889,0.42352,0.3557,0.12138,2.60579,2.05847,1.3387,0.0002378,0.0002378,0.0002378
91,2988.87,1.95931,1.31604,1.12005,0.53331,0.43812,0.37111,0.12369,2.62214,2.02742,1.3507,0.000218,0.000218,0.000218
92,3021.72,1.88275,1.241,1.08937,0.5843,0.41353,0.38025,0.12859,2.61033,2.00809,1.35088,0.0001982,0.0001982,0.0001982
93,3054.33,1.84619,1.20424,1.08154,0.56548,0.42198,0.37791,0.128,2.62253,2.01803,1.35708,0.0001784,0.0001784,0.0001784
94,3086.9,1.83855,1.19116,1.07922,0.59711,0.43044,0.38571,0.12902,2.64193,2.01766,1.36734,0.0001586,0.0001586,0.0001586
95,3119.55,1.83105,1.18427,1.07913,0.5979,0.42745,0.37991,0.12559,2.62898,2.04363,1.36538,0.0001388,0.0001388,0.0001388
96,3152.39,1.83428,1.18579,1.07424,0.55112,0.43351,0.37114,0.12424,2.63413,2.0383,1.36871,0.000119,0.000119,0.000119
97,3185,1.82879,1.17333,1.0804,0.56311,0.42736,0.37242,0.12525,2.62377,2.02791,1.36231,9.92e-05,9.92e-05,9.92e-05
98,3217.55,1.81686,1.17452,1.07292,0.57027,0.43659,0.38072,0.12748,2.62926,2.02547,1.36757,7.94e-05,7.94e-05,7.94e-05
99,3250.16,1.81569,1.17547,1.07658,0.58513,0.42429,0.37718,0.12721,2.62504,2.0274,1.36662,5.96e-05,5.96e-05,5.96e-05
100,3282.73,1.80899,1.16747,1.06562,0.56881,0.43812,0.37809,0.12648,2.62252,2.02339,1.36344,3.98e-05,3.98e-05,3.98e-05
